,ID,Name,Lon,Lat,Formatted,Stars,Building,City_ID
86,51fcff93df096d354059df14099132fe4440f00102f901a75c64180000000092031bd0a5d0bed182d0b5d0bb20d09bd0b5d0bed0bdd0b0d180d0b4d0be,Hotel Leonardo,21.4259319089634,41.9859182,"Hotel Leonardo, Partenij Zografski 19, 1000 Skopje, North Macedonia",3,hotel,51b2d5e594806e354059a7e5acf47fff4440f00101f901c14c6a0000000000c00208
87,513ca31731ad6f354059c4348e3e36004540f00102f90159f04d1c000000009203124275736869205265736f7274202620537061,Bushi Resort & Spa,21.436267266304,42.00176035,"Bushi Resort & Spa, Bozidar Adzija 21, 1000 Skopje, North Macedonia",5,hotel,51b2d5e594806e354059a7e5acf47fff4440f00101f901c14c6a0000000000c00208
88,518e4d6d67d06f3540590f64502038004540f00102f9015cf04d1c00000000920310486f74656c204f6c642042617a616172,Hotel Old Bazaar,21.4367474449343,42.00173545,"Hotel Old Bazaar, Kavtandziska 105, 1000 Skopje, North Macedonia",NR,hotel,51b2d5e594806e354059a7e5acf47fff4440f00101f901c14c6a0000000000c00208
89,51f3efe9a0016e354059c70284609fff4440f00102f901cd669724000000009203174962697320536b6f706a6520436974792043656e746572,Ibis Skopje City Center,21.42971235,41.9970513,"Ibis Skopje City Center, Vasil Iljoski 55, 1000 Skopje, North Macedonia",NR,house,51b2d5e594806e354059a7e5acf47fff4440f00101f901c14c6a0000000000c00208
90,51aad8582f1a79354059886570bdc5fe4440f00102f901d42818270000000092031b446f75626c65547265652062792048696c746f6e20536b6f706a65,DoubleTree by Hilton Skopje,21.4731235421964,41.9902727,"DoubleTree by Hilton Skopje, Bulevar Asnom 17, 1000 Skopje, North Macedonia",5,hotel,51b2d5e594806e354059a7e5acf47fff4440f00101f901c14c6a0000000000c00208
91,51dd442dcdad7035405902f174ee76fd4440f00103f901fc9e255200000000920310486f74656c204f72616e676520496e6e,Hotel Orange Inn,21.440152,41.980192,"Hotel Orange Inn, Todor Panica, 100 Skopje, North Macedonia",NR,unknown,51b2d5e594806e354059a7e5acf47fff4440f00101f901c14c6a0000000000c00208
92,518deb843c2770354059848f86eeedff4440f00103f901727557c80000000092030d486f74656c204465204b4f4b41,Hotel De KOKA,21.4380987,41.9994486,"Hotel De KOKA, Krste Misirkov 5, 1000 Skopje, North Macedonia",3,unknown,51b2d5e594806e354059a7e5acf47fff4440f00101f901c14c6a0000000000c00208
93,511d273bec7464354059548acbe7cbff4440f00103f901c860cdd80000000092030fd09ed09a20d0a5d0bed182d0b5d0bb,OK Hotel,21.3924091,41.9984102,"OK Hotel, Londonska 19, 1000 Skopje, North Macedonia",NR,unknown,51b2d5e594806e354059a7e5acf47fff4440f00101f901c14c6a0000000000c00208
94,5184888a27716a354059b6253c9798ff4440f00103f901205bdafb0000000092030ad092d0bbd0b0d185d0be,Vlaho,21.4157891,41.9968442,"Vlaho, 9 Maj 3, 1000 Skopje, North Macedonia",NR,unknown,51b2d5e594806e354059a7e5acf47fff4440f00101f901c14c6a0000000000c00208
95,51284c73863d6a35405914fcdfac1c004540f00103f901e0c2102702000000920319446f6c636520496e7465726e6174696f6e616c20486f74656c,Dolce International Hotel,21.4150013,42.0008751,"Dolce International Hotel, Crvena Voda, 1000 Skopje, North Macedonia",NR,unknown,51b2d5e594806e354059a7e5acf47fff4440f00101f901c14c6a0000000000c00208
96,519906f62ce4ad34405913c8e15f35964440f00102f9014352451e00000000920313d0a5d0bed182d0b5d0bb20d094d180d0b8d0bc,Hotel Drim,20.6792415016072,41.17348735,"Hotel Drim, Partizanska 51, 6330 Struga, North Macedonia",4,hotel,514b11cfc8d6ad344059cdbdd1d8a8964440f00101f9011ede620000000000c00207
97,51c696d4bfdaad3440595a40bcb4e1964440f00103f901b8c5c2000100000092030a56696c61205065726c61,Vila Perla,20.6791191,41.178763,"Vila Perla, 8. Noemvri, 36330 Struga, North Macedonia",NR,unknown,514b11cfc8d6ad344059cdbdd1d8a8964440f00101f9011ede620000000000c00207
98,51209793abb3ad344059f14d6b8fcd964440f00103f901c7ce921d00000000920319d0a5d0bed182d0b5d0bb20d091d0b5d0bed0b3d180d0b0d0b4,Hotel Beograd,20.6785228,41.1781482,"Hotel Beograd, 8. Noemvri Kej 8-mi noemvri, 6330 Struga, North Macedonia",3,unknown,514b11cfc8d6ad344059cdbdd1d8a8964440f00101f9011ede620000000000c00207
99,51d521a372c8ac3440595bf9dbb552964440f00102f901309da0220000000092030ad09fd0bbd0b0d0b6d0b0,Plaza,20.6749163999096,41.1743828,"Plaza, Vlado Maleski 40, 6330 Struga, North Macedonia",NR,hotel,514b11cfc8d6ad344059cdbdd1d8a8964440f00101f9011ede620000000000c00207
100,51f5a8d61ab8ad3440596aaf2e0db7964440f00102f9019a4ab8220000000092030fd091d0bbd18320d0a1d0bad0b0d198,Blu Skaj,20.6785877017507,41.1774252,"Blu Skaj, Boris Kidrich, 36330 Struga, North Macedonia",NR,hotel,514b11cfc8d6ad344059cdbdd1d8a8964440f00101f9011ede620000000000c00207
101,510ef3e505d8ad344059f88f4b22fb964440f00103f9019019c95b0100000092030a486f74656c2041727469,Hotel Arti,20.6790775,41.179539,"Hotel Arti, Amvrosi Pantekji, 36330 Struga, North Macedonia",NR,unknown,514b11cfc8d6ad344059cdbdd1d8a8964440f00101f9011ede620000000000c00207
102,5185e9fe7154a636405905fdbe1a3fb84440f00102f901054bd90d0000000092031bd0a5d0bed182d0b5d0bb20d093d0bbd0b8d0b3d0bed180d0bed0b2,Hotel Gligorov,22.6496952720647,41.43944135,"Hotel Gligorov, Kliment Ohridski, MK-2400 Strumica, North Macedonia",NR,hotel,515a16a7b5c4a3364059c6e061da37b84440f00101f901e5e8680000000000c00207
103,5184d5b37b4da43640597d269bb745b84440f00103f901c86e841b00000000920310486f74656c205469766572696f706f6c,Hotel Tiveriopol,22.6418073,41.4396276,"Hotel Tiveriopol, Bratstvo i Edinstvo, MK-2400 Strumica, North Macedonia",NR,unknown,515a16a7b5c4a3364059c6e061da37b84440f00101f901e5e8680000000000c00207
104,51e020c610a5a43640590ab9eb56cfb74440f00103f901c36f841b00000000920319d0a5d0bed182d0b5d0bb20d098d0bbd0b8d0bdd0b4d0b5d0bd,Hotel Ilinden,22.6431437,41.436015,"Hotel Ilinden, Goce Delcev, MK-2400 Strumica, North Macedonia",NR,unknown,515a16a7b5c4a3364059c6e061da37b84440f00101f901e5e8680000000000c00207
105,517529bf5653a3364059d6b4f16ceab74440f00103f901f7c7788f00000000920319d0a5d0bed182d0b5d0bb20d0a6d0b5d0bdd182d180d0b0d0bb,Hotel Central,22.6379904,41.4368416,"Hotel Central, Ulica Marsal Tito, MK-2400 Strumica, North Macedonia",NR,unknown,515a16a7b5c4a3364059c6e061da37b84440f00101f901e5e8680000000000c00207
106,515c3b51121207354059290c601b3bff4440f00103f901690b030c0100000092031bd09fd0b5d182d180d0bed0bb20d09ad0bed0bcd0bfd0b0d0bdd0b8,Petrol Kompani,21.0276195,41.9939913,"Hotel Petrol Company, Mother Teresa, 1200 Tetovo, North Macedonia",NR,unknown,51ffba89100df93440591c12adcbdf004540f00101f90175b9690000000000c00207
107,511c007157aff8344059e5f7537e2d014540f00102f901371c3d050000000092030b486f74656c204c6972616b,Hotel Lirak,20.9714255,42.00920085,"Hotel Lirak, Marshal Tito St, 1200 Tetovo, North Macedonia",NR,unknown,51ffba89100df93440591c12adcbdf004540f00101f90175b9690000000000c00207
108,5154fe470063f5344059ea0523323bfe4440f00102f9012ce5a61000000000920304456d6b61,Emka,20.9585436453942,41.9861394,"Emka, Ilindenska, 1200 Tetovo, North Macedonia",NR,hotel,51ffba89100df93440591c12adcbdf004540f00101f90175b9690000000000c00207
109,51210d809034f73440594babc58412fe4440f00102f901cd13ae110000000092030b486f74656c20526f79616c,Hotel Royal,20.9656460011895,41.9849121,"Hotel Royal, Mother Teresa, 1220 Tetovo, North Macedonia",NR,unknown,51ffba89100df93440591c12adcbdf004540f00101f90175b9690000000000c00207
110,51a4e8dc4834c8354059c8a52315c6db4440f00103f90104794e9001000000920314496e7465726e6174696f6e616c2050616c616365,International Palace,21.7820478,41.7169825,"International Palace, 8-mi Septemvri 40, MK1400 Veles, North Macedonia",NR,unknown,518acbf10a44c5354059da8d3ee603dc4440f00101f90111c6670000000000c00208
111,51cb0e4cc9cdf13440595bfa192f27f64440f00103f901b5f9008e00000000920319d09dd0b5d0bfd182d183d0bd20d09fd0b5d182d180d0bed0bb,Neptun Petrol,20.9445463,41.9230708,"Neptun Petrol, A2, 1221 Bogovinje, North Macedonia",NR,unknown,51bb29e5b512ea344059dee4b7e864f64440f00101f9016b31690000000000c00208
112,513ca31731ad6f354059c4348e3e36004540f00102f90159f04d1c000000009203124275736869205265736f7274202620537061,Bushi Resort & Spa,21.436267266304,42.00176035,"Bushi Resort & Spa, Bozidar Adzija 21, 1000 Skopje, North Macedonia",5,hotel,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
113,518e4d6d67d06f3540590f64502038004540f00102f9015cf04d1c00000000920310486f74656c204f6c642042617a616172,Hotel Old Bazaar,21.4367474449343,42.00173545,"Hotel Old Bazaar, Kavtandziska 105, 1000 Skopje, North Macedonia",NR,hotel,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
114,518deb843c2770354059848f86eeedff4440f00103f901727557c80000000092030d486f74656c204465204b4f4b41,Hotel De KOKA,21.4380987,41.9994486,"Hotel De KOKA, Krste Misirkov 5, 1000 Skopje, North Macedonia",3,unknown,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
115,513a6f8b585470354059b023bd7735004540f00102f90179e3840a0000000092030a486f74656c2041726b61,Hotel Arka,21.4387957571429,42.0016401,"Hotel Arka, Bitpazarska 90/2, 1000 Skopje, North Macedonia",NR,hotel,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
116,51d8b27c5d86703540596a86dbe12f004540f00102f901967da4160000000092030ed0a5d0b0d0bcd0b1d183d180d0b3,Hamburg,21.43955025,42.00146125,"Hamburg, 113, 100 Skopje, North Macedonia",NR,hotel,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
117,5153bd46dcad70354059f78df21d46004540f00103f901451c6ce400000000920308d093d0bed0bbd0b4,Gold,21.4401529,42.0021398,"Gold, Boulevard Krste Misirkov 13, 100 Skopje, North Macedonia",NR,unknown,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
118,51a0dff76f5e70354059ad7360d449004540f00103f90145e16ce400000000920308d09ad0bbd0b0d0bd,Klan,21.438941,42.0022531,"Klan, Evlija Celebija, 100 Skopje, North Macedonia",NR,unknown,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
119,512e82b5204a70354059cc334fa4eaff4440f00102f901b40159070000000092030753757065722038,Super 8,21.4386311,41.9993482,"Super 8, Goce Delcev Boulevard, 1000 Skopje, North Macedonia",NR,hotel,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
120,51e9be9cd9ae70354059794a6c2343004540f00103f901411c6ce40000000092030cd0a1d183d0bbd182d0b0d0bd,Sultan,21.440168,42.0020489,"Sultan, Boulevard Krste Misirkov bb, 100 Skopje, North Macedonia",NR,unknown,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
121,513dce3461fb71354059106d73fe81014540f00103f90165f3c31f0100000092030a416c626120486f74656c,Alba Hotel,21.445242,42.0117796,"Alba Hotel, Bulevard Cvetan Dimov, 100 Skopje, North Macedonia",NR,unknown,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
122,519f1a2fdd2470354059223ccdae20004540f00103f9016066415801000000920313d0a5d0bed182d0b5d0bb20d090d0bbd0b5d0bd,Hotel Alen,21.4380625,42.0009974,"Hotel Aen, 191, 100 Skopje, North Macedonia",NR,unknown,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
123,5181c52b5aca6f3540595c68ebd621004540f00103f901440b119601000000920302524d,RM,21.4366814,42.0010327,"RM, Leblebidziska, 100 Skopje, North Macedonia",NR,unknown,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
124,514a8567f8057035405948cf86f2f4ff4440f00103f90192ec2896010000009203074465206b6f6b61,De koka,21.4375911,41.9996627,"De koka, Bitpazarska, 100 Skopje, North Macedonia",NR,unknown,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
125,516464da482370354059e77bb6a915004540f00103f9011729602402000000920303446f61,Doa,21.4380384,42.0006611,"Doa, 190, 100 Skopje, North Macedonia",NR,unknown,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
126,51b876a2242470354059d732c85345004540f00103f901902a60240200000092030653616e746f73,Santos,21.4380515,42.0021157,"Santos, Bojadziska, 100 Skopje, North Macedonia",NR,unknown,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
127,5143fbfd07fd6f354059a12703ec48004540f00103f9010278d96801000000,Denis,21.4374547,42.0022254,"Denis, Saracka, 100 Skopje, North Macedonia",NR,unknown,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
128,5154d7eb27ad6f3540599112e78d38004540f00103f9017962199501000000,BUSHI RESORT&SPA,21.4362359,42.0017259,"BUSHI RESORT&SPA, Kjurciska, 1111 Skopje, North Macedonia",NR,unknown,513d64ca87a07035405905d0398952024540f00101f901c24c6a0000000000c00205
129,51742909e46d3e364059621625e362b44440f00103f90119d43477000000009203054c6f766563,Lovec,22.2438643,41.4092678,"Lovec, 11ti Oktomvri, 1442 Demir Kapija, North Macedonia",NR,unknown,512fcece58ea3d36405918b72cba50b44440f00101f901f028680000000000c00207
130,51e967ea758b3a364059e2c1a2783ab54440f00103f90105519d86010000009203074d6f6465726e61,Moderna,22.2286905,41.4158469,"Moderna, A113, 1442 Demir Kapija, North Macedonia",NR,unknown,512fcece58ea3d36405918b72cba50b44440f00101f901f028680000000000c00207
131,511e706cd5e1b8364059ac46afbbb5974440f00102f9010d73121600000000920328d0a5d0bed182d0b5d0bb20d0a0d0bed0bcd0b0d0bdd182d0b8d0ba20d094d0bed180d198d0b0d0bd,Hotel Romantik Dorjan,22.7221841984203,41.18521925,"Hotel Romantique Dojran, Marsal Tito 19, 1487 Star Dojran, North Macedonia",4,unknown,5159f38876bab836405968fc0cb963974440f00101f901ec04690000000000c00207
132,5153e33f1ed7b83640593fd90044c5974440f00102f901615acf0a00000000920317d09ad0b0d0b7d0b8d0bdd0be20d0a0d0bed198d0b0d0bb,Kazino Rojal,22.7220327051368,41.185685,"Casino Royal, Marsal Tito 17, 1487 Star Dojran, North Macedonia",NR,unknown,5159f38876bab836405968fc0cb963974440f00101f901ec04690000000000c00207
133,518e3056e58cb8364059f1a283ead5974440f00103f901d13a781700000000920314d09cd0b0d0bad0b5d0b4d0bed0bdd0b8d198d0b0,Makedonija,22.7208999,41.1862157,"Makedonija, Velko Vlahovikj, 1487 Star Dojran, North Macedonia",NR,unknown,5159f38876bab836405968fc0cb963974440f00101f901ec04690000000000c00207
134,5179f1d995f1b836405979b3df2a99974440f00103f901f13a78170000000092030ad09fd0bed0bbd0b8d0bd,Polin,22.7224363,41.1843618,"Polin, Marsal Tito, 1487 Star Dojran, North Macedonia",NR,unknown,5159f38876bab836405968fc0cb963974440f00101f901ec04690000000000c00207
135,5110977730bdb83640591755168bdf974440f00103f90114bd7ba80100000092030ad091d0b5d182d0bed0bd,Beton,22.7216368,41.1865095,"Beton, Marsal Tito, 1487 Star Dojran, North Macedonia",NR,unknown,5159f38876bab836405968fc0cb963974440f00101f901ec04690000000000c00207
136,515541a08e226035405933dc8bb9b5004540f00103f9019e83065e0000000092030cd09cd180d0b0d0bcd0bed180,Mramor,21.3755273,42.0055458,"Mramor, Klenoec, 1000 SK Skopje, North Macedonia",NR,unknown,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
137,51dc17e137cf5e3540599e5a3960fc004540f00103f901344398c90100000092030d42756c6576617220486f74656c,Bulevar Hotel,21.3703494,42.0077019,"Bulevar Hotel, Boulevard Partizanski Odredi, 1000 SK Skopje, North Macedonia",NR,unknown,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
138,511d273bec7464354059548acbe7cbff4440f00103f901c860cdd80000000092030fd09ed09a20d0a5d0bed182d0b5d0bb,OK Hotel,21.3924091,41.9984102,"OK Hotel, Londonska 19, 1000 Skopje, North Macedonia",NR,unknown,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
139,5140d57b8fd965354059d44e8b0cff014540f00102f901674216090000000092031ad095d0b2d180d0be20d181d0b5d18220d0a5d0bed182d0b5d0bb,Evro set Hotel,21.3978509244955,42.01559595,"Evro set Hotel, Skupi, 1020 Skopje, North Macedonia",NR,hotel,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
140,51f1ef332e1c67354059cddd0bc2cb014540f00102f9019442160900000000920317d09fd0bed180d182d0b0d0bb20d185d0bed182d0b5d0bb,Portal hotel,21.40277375,42.0140307,"Hotel Portal, Skupi, 1020 Skopje, North Macedonia",NR,hotel,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
141,5101082ebbcf67354059196d889766014540f00102f901127cae0100000000920330d0a5d0bed182d0b5d0bb20e2809ed090d0bbd0b5d0bad181d0b0d0bdd0b4d0b0d18020d09fd0b0d0bbd0b0d181e2809c,Hotel Aleksandar Palas,21.4055134765653,42.01094335,"Aleksandar Palace Hotel, Velosipedska pateka Kej, 1000 Skopje, North Macedonia",NR,hotel,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
142,51b38197b27367354059f739d8479dff4440f00102f90161ae5c150000000092031cd0a2d0a6d0a620d093d180d0b0d0bdd0b420d09fd0bbd0b0d0b7d0b0,TCC Grand Plaza,21.4041091487335,41.99698735,"TCC Grand Plaza, 8 Septemvri 2, 1000 Skopje, North Macedonia",4,hotel,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
143,515948810154683540594202f45c3e004540f00102f901b001590700000000920317d0a5d0bed182d0b5d0bb20d09ad0b0d180d0bfd0bed188,Hotel Karpos,21.4075390318991,42.0019574,"Hotel Karpos, Sekspirova, 1000 Skopje, North Macedonia",4,hotel,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
144,5148b258d47168354059c44f9073f6014540f00103f901ddd670e40000000092030ed092d0b5d180d0b3d0b8d0bdd0b0,Vergina,21.4079869,42.0153336,"Vergina, 8 Septemvri, 1020 Skopje, North Macedonia",NR,unknown,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
145,51f81d79d62468354059fc18ae0441ff4440f00103f901c436b1880000000092030e486f74656c204b61706973746563,Hotel Kapistec,21.4068121,41.9941717,"Hotel Kapistec, Mile Pop Jordanov, 1020 Skopje, North Macedonia",NR,unknown,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
146,516c8a8e1f40683540599708f1a23cff4440f00102f901b12fa90e0000000092030a50696e6520486f74656c,Pine Hotel,21.407228444367,41.99403795,"Pine Hotel, Mile Pop Jordanov 1B, 1000 Skopje, North Macedonia",NR,hotel,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
147,51dea7aad0406835405945052e2a3dff4440f00103f9010975f7030100000092030a486f74656c2050696e65,Hotel Pine,21.407239,41.9940541,"Hotel Pine, Mile Pop Jordanov, 1020 Skopje, North Macedonia",NR,unknown,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
148,51df2f85a9516835405997d868c31aff4440f00102f9015666d62100000000920310486f74656c2047617264656e20537061,Hotel Garden Spa,21.4074960544341,41.99300425,"Hotel Garden Spa, Zagrepska 2, 1000 Skopje, North Macedonia",4,hotel,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
149,51284c73863d6a35405914fcdfac1c004540f00103f901e0c2102702000000920319446f6c636520496e7465726e6174696f6e616c20486f74656c,Dolce International Hotel,21.4150013,42.0008751,"Dolce International Hotel, Crvena Voda, 1000 Skopje, North Macedonia",NR,unknown,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
150,5131ba72ac416a354059544a89090f004540f00103f90179fb4c2001000000920315536b6f706a6520486f6d652041706172746d656e74,Skopje Home Apartment,21.4150646,42.0004589,"Skopje Home Apartment, Boulevard Partizanski Odredi 34, 1000 Skopje, North Macedonia",NR,unknown,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
151,51df320285d55f3540597ff31eb814fd4440f00103f90101026de400000000920329d090d0bfd0b0d180d182d0bcd0b0d0bdd0b820d09fd0b0d0bdd182d0b5d0bbd0b5d198d0bcd0bed0bd,Apartmani Pantelejmon,21.3743518,41.9771948,"Apartments Pantelejmon, R2138, 1000 SK Gorno Nerezi, North Macedonia",NR,unknown,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
152,51a9903c21856a354059952e2a8ea8004540f00103f901d6036fe40000000092030cd0a1d0bad0bed0bfd198d0b5,Skopje,21.4160939,42.0051439,"Andon Dukov 27, 1000 Skopje, North Macedonia",NR,unknown,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
153,5184888a27716a354059b6253c9798ff4440f00103f901205bdafb0000000092030ad092d0bbd0b0d185d0be,Vlaho,21.4157891,41.9968442,"Vlaho, 9 Maj 3, 1000 Skopje, North Macedonia",NR,unknown,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
154,51a1630795b86a354059e1e41bb6d2ff4440f00103f901bd318f1b01000000920311486f74656c20456c69746520506c617a61,Hotel Elite Plaza,21.416879,41.9986179,"Hotel Elite Plaza, Vladimir Polezanovski, 1000 Skopje, North Macedonia",NR,unknown,512315c616826035405926e4839ecd004540c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031393132363035
155,5137662321dbf13540593de13a330bca4440f00103f9015d03808601000000920307486f74656c207a,Hotel z,21.9447499,41.5784668,"Hotel z, 8 Septemvri, Gradsko, North Macedonia",NR,unknown,514743215dc7f33540597bb5edc561c94440f00101f9018926680000000000c00208
159,5107e5c02d51f53440596f103c9a44c14440f00102f90118a5870d00000000920317d0a5d0bed182d0b5d0bb20d09ad0b8d187d0b5d0b2d0be,Hotel Kicevo,20.9582543262509,41.50985065,"Hotel Kicevo, Rudnichka, 6250 Kichevo, North Macedonia",NR,hotel,518735954561f53440591d28a6c123c14440f00101f901613c620000000000c00207
160,519474b08e4bf6344059dd689cf870c24440f00102f9012643b60d0000000092030841726162656c6c6f,Arabello,20.9620904130606,41.5190726,"Arabello, Marsal Tito, 6250 Kichevo, North Macedonia",NR,hotel,518735954561f53440591d28a6c123c14440f00101f901613c620000000000c00207
161,51af7bf2241ff0344059dc7b6db388c14440f00102f901f589690e00000000920319d0a5d0bed182d0b5d0bb20d09ad180d183d188d0b8d0bdd0be,Hotel Krusino,20.9380130252914,41.51188475,"Hotel Krushino, Kicevo - Knezino, 6250 Kichevo, North Macedonia",NR,hotel,518735954561f53440591d28a6c123c14440f00101f901613c620000000000c00207
162,51dd442dcdad7035405902f174ee76fd4440f00103f901fc9e255200000000920310486f74656c204f72616e676520496e6e,Hotel Orange Inn,21.440152,41.980192,"Hotel Orange Inn, Todor Panica, 100 Skopje, North Macedonia",NR,unknown,51a85082a38970354059fa2af9d85dfd4440f00101f901c64c6a0000000000c00205
163,515ff5b82ff872354059ff36d85904fb4440f00102f9019ec3590800000000920313d0a5d0bed182d0b5d0bb20d09dd0b0d0b8d181,Hotel Nais,21.4491001881087,41.96107185,"Hotel Nais, Hristo Tatarcev 22 A, 1054 Skopje, North Macedonia",NR,unknown,51a85082a38970354059fa2af9d85dfd4440f00101f901c64c6a0000000000c00205
164,51ba69334e436d354059d3050bc2f0fd4440f00102f9015ae5a41600000000920315d092d0b8d0bbd0b020d0a1d0b8d0bbd0b8d198d0b0,Vila Silija,21.42680825,41.98390985,"Vila Silija, Cerska, 1000 Skopje, North Macedonia",NR,hotel,51a85082a38970354059fa2af9d85dfd4440f00101f901c64c6a0000000000c00205
165,51f3fba314196d354059ee46ebf9e4fd4440f00102f901a25c641800000000920310486920536b6f706a6520486f7374656c,Hi Skopje Hostel,21.42616395,41.9835503,"Hi Skopje Hostel, Rilski Kongres 26, 1000 Skopje, North Macedonia",NR,hotel,51a85082a38970354059fa2af9d85dfd4440f00101f901c64c6a0000000000c00205
166,51390ce6af906f354059c7c2a108f3fc4440f00103f901243975180000000092030e486f74656c20496d70657269616c,Hotel Imperial,21.4358015,41.9761668,"Hotel Imperial, Blagoja Gojan, 1054 Skopje, North Macedonia",3,unknown,51a85082a38970354059fa2af9d85dfd4440f00101f901c64c6a0000000000c00205
167,51f502fdcfab6f3540596c71682cf5fc4440f00103f901253975180000000092030953756e20486f74656c,Sun Hotel,21.4362154,41.9762321,"Sun Hotel, Blagoja Gojan, 1054 Skopje, North Macedonia",3,unknown,51a85082a38970354059fa2af9d85dfd4440f00101f901c64c6a0000000000c00205
168,514ff1c9d46e69364059987420f296f54440f00103f9011e3154e40000000092030ad09bd0b5d0b4d0b5d180,Leder,22.4118474,41.918669,"Leder, Brakja Stavrevi, 2300 Kochani, North Macedonia",NR,unknown,51acfa01b4526936405942a154b1e7f54440f00101f901cb89680000000000c00207
169,51d95a046b412e364059a7779825f0094540f00103f90186430e6801000000920317d0a5d0bed182d0b5d0bb20d09ad180d0b0d182d0b8d181,Hotel Kratis,22.1806857,42.0776412,"Hotel Kratis, Sv. Ǵorgi Kratovski, Kratovo, North Macedonia",NR,unknown,51dc24abc7222e364059946c7539250a4540f00101f901165b660000000000c00208
170,5112eedf06c6553640597b6aa5d3041a4540f00103f901a52f3f1c00000000920306547572697374,Turist,22.3350529,42.2032723,"Turist, Sveti Joakim Osogovski, 1330 Kriva Palanka, North Macedonia",2,unknown,512f4498ece9543640594ebffa2e5b194540f00101f9018975680000000000c00207
171,5149605eadc74035405955c8afdfabae4440f00102f90185a619350000000092030ed09cd0bed0bdd182d0b0d0bdd0b0,Montana,21.2532282581566,41.36466905,"Montana, Pitu Guli 0, 7550 Krushevo, North Macedonia",4,hotel,5128d53e1d8f3f35405907561f590aaf4440f00101f90135aab70000000000c00207
172,51ea2a799f983f354059cf3c8cfd83ae4440f00102f901e6aa193500000000920310d09fd0b0d0bdd0bed180d0b0d0bcd0b0,Panorama,21.2484569522746,41.3634396,"Panorama, Kocha Milenku 80, 7550 Krushevo, North Macedonia",NR,hotel,5128d53e1d8f3f35405907561f590aaf4440f00101f90135aab70000000000c00207
173,510bb62af247403540595a296a4287ae4440f00102f901e8aa19350000000092030ed098d0bbd0b8d0bdd0b4d0b5d0bd,Ilinden,21.2510979529287,41.363492,"Ilinden, Kocha Milenku, 7550 Krushevo OT, North Macedonia",NR,hotel,5128d53e1d8f3f35405907561f590aaf4440f00101f90135aab70000000000c00207
